id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason
60,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[단독] 쏘카-카카오모빌리티, 공유 전기자전거 사업 합병 무산",쏘카 카카오모빌리티 공유 전기자전거 사업 합병 무산,디지털투데이,디지털투데이,"Thu, 18 Jun 2026 22:30:00 GMT","[단독] 쏘카-카카오모빌리티, 공유 전기자전거 사업 합병 무산 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBlN0taMk1IX3RuNDZadDFLTnFueWVjQ3lrTUdZbnRlQXNXMjdCeWJ1UWhpeXFjTjhtUzdDSnRCMV8xUlVfbmdRdDBLSlhmTEZMNHk1TGhNSlRjVmFsUXhJNEROWmhUQklyLUJ3ZnhzQ3NKTms?oc=5,google_rss_카카오 when:2d,74.3,89.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오모빌리티",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,29.0,published_today+exclusive_breaking,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,74.3,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,domestic,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
297,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"카카오창작재단, 한국만화영상진흥원과 웹툰 작가 지원 확대 협력",카카오창작재단 한국만화영상진흥원과 웹툰 작가 지원 확대 협력,아이뉴스24,아이뉴스24,"Thu, 18 Jun 2026 06:35:55 GMT","카카오창작재단, 한국만화영상진흥원과 웹툰 작가 지원 확대 협력 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5hNzk0a3R0Nm9jckMxaVVja2wzZUFad3F1SDM4NkhodzU5cEk3M1U5YVFuYm1JRU9taVJoWlBxLUQtYXozeGV3b29SRQ?oc=5,google_rss_카카오게임즈 site:inews24.com when:2d,72.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,72.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
296,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"만화영상진흥원·카카오창작재단, 웹툰 창작공간 지원 확대",만화영상진흥원 카카오창작재단 웹툰 창작공간 지원 확대,파이낸셜뉴스,파이낸셜뉴스,"Thu, 18 Jun 2026 01:36:18 GMT","만화영상진흥원·카카오창작재단, 웹툰 창작공간 지원 확대 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE05ejlrUHluUlFwQW94N2JSajhGcW9Fa3p4MU83RFZKY1JPVklmWTBIZnhjUGw0T0tZTF9XWWYtWDRFZElFUWp0V2lMcGQyN0p4RFlNSlltenJ2UQ?oc=5,google_rss_카카오게임즈 site:fnnews.com when:2d,72.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,72.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
279,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오엔터테인먼트,"카카오창작재단, 한국만화영상진흥원과 웹툰 작가 지원 확대 협력",카카오창작재단 한국만화영상진흥원과 웹툰 작가 지원 확대 협력,v.daum.net,v.daum.net,"Thu, 18 Jun 2026 06:37:40 GMT","카카오창작재단, 한국만화영상진흥원과 웹툰 작가 지원 확대 협력 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5QbWZsZnFoUFBQNWRqRlYzZ21jTVlxb3hPQ0tuOUdOeUtBeDBxVUdseENaTFBxM3NTbndFNDl3V2VQc1gtY1E?oc=5,google_rss_카카오엔터테인먼트 when:2d,69.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,69.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
282,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오엔터테인먼트,"카카오창작재단, 만화영상진흥원과 웹툰 작가 창작공간 지원 확대",카카오창작재단 만화영상진흥원과 웹툰 작가 창작공간 지원 확대,IT비즈뉴스,IT비즈뉴스,"Thu, 18 Jun 2026 02:40:00 GMT","카카오창작재단, 만화영상진흥원과 웹툰 작가 창작공간 지원 확대 IT비즈뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE11LThOZFJWMTRISm5aY2xmcVhLb3N6bkx6cklLRHg0ckljc3JWS0lZR0ptT252bTU3ZDJ2T0lGY2x2a1lSeG04SW5LS0swX2RmUW1RVGxZT1FiQ3dDYlRMVTZwWHlTTnozUnRJaA?oc=5,google_rss_카카오엔터테인먼트 when:2d,69.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,69.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
277,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오엔터테인먼트,"카카오창작재단-한국만화영상진흥원, 웹툰 작가 창작공간 지원 확대",카카오창작재단 한국만화영상진흥원 웹툰 작가 창작공간 지원 확대,시사캐스트,시사캐스트,"Thu, 18 Jun 2026 02:07:07 GMT","카카오창작재단-한국만화영상진흥원, 웹툰 작가 창작공간 지원 확대 시사캐스트",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBDVzBlNnR5LVE2VC13UnhPQmhlNDZUVDN6NXdac0hOaU9CdXVOd1hqbVpLNkQ0c2pWcFZHMU53TnRXUXJadkx1WHJheVJYdk84QVVEX1FBTU5sNlRPTGROLTVzS3BSTU0?oc=5,google_rss_카카오엔터테인먼트 when:2d,69.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,69.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
283,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오엔터테인먼트,"카카오창작재단-한국만화영상진흥원, 웹툰 작가 ‘창작공간 지원’ 확대",카카오창작재단 한국만화영상진흥원 웹툰 작가 창작공간 지원 확대,BBS불교방송,BBS불교방송,"Thu, 18 Jun 2026 01:42:04 GMT","카카오창작재단-한국만화영상진흥원, 웹툰 작가 ‘창작공간 지원’ 확대 BBS불교방송",https://news.google.com/rss/articles/CBMia0FVX3lxTE1YR1JnU2pmWW1NUmF4a2oyX1AtVTJlYUlDUEh4S3ZoM3pIN3dFYllNdnVfQUNyQnhzT1FIOUIwbHY5VTNYYm1QNWYtcnJLUlR3NjJzYkE0OGRLYWp0Qm9pMUdZdDNsTVNSZHVB?oc=5,google_rss_카카오엔터테인먼트 when:2d,69.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,69.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
284,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오엔터테인먼트,"카카오창작재단-한국만화영상진흥원, 웹툰 작가 창작 공간 지원 확대 위한 ‘맞손’",카카오창작재단 한국만화영상진흥원 웹툰 작가 창작 공간 지원 확대 위한 맞손,CEO스코어데일리,CEO스코어데일리,"Thu, 18 Jun 2026 00:35:40 GMT","카카오창작재단-한국만화영상진흥원, 웹툰 작가 창작 공간 지원 확대 위한 ‘맞손’ CEO스코어데일리",https://news.google.com/rss/articles/CBMia0FVX3lxTFBXZEJJd3lIT21OUFJXMGgwR1ZyeW1tcjNjN3JQdV95MVY0M2tuVjVWcEVFeWwydVdZQXFDdkdtR1VKanUzODFKM3RwUmZlLW1UTTZocnJucnhNdnRaclBBV3pzR2ZfTEE2WTgw?oc=5,"google_rss_""카카오엔터테인먼트"" when:2d",69.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,69.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
255,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오모빌리티,"카카오창작재단, 한국만화영상진흥원과 웹툰 작가 창작공간 지원 확대",카카오창작재단 한국만화영상진흥원과 웹툰 작가 창작공간 지원 확대,IT조선,IT조선,"Thu, 18 Jun 2026 00:35:02 GMT","카카오창작재단, 한국만화영상진흥원과 웹툰 작가 창작공간 지원 확대 IT조선",https://news.google.com/rss/articles/CBMicEFVX3lxTFBOR3B5bTExYWZZYVV5OTBqcERRaDB2TWJHaExPM1U4QUhTaUl6WC0xT050SmFwRFhRTENrdnVNbVBxcVo2NktQdTVFRnJIcGgzQ28wOHlxbVZnV0tnLS1HWDdCNlJFWlFrNlM0bzVtYlDSAXRBVV95cUxOMnVWNzlhX3ZfVVRhZmluQncxaUNxb05DTjFhblEwVDB4REo0eGlmWFRyamJGT1ptY3lMcUQtaGNZdmdFa2NMWm1zU0drLWJsM1dzUlV2ODd3WTJOcjVhOEtCQ3FqYmxDejJ5SUNaUG1CdVAyOA?oc=5,google_rss_카카오모빌리티 site:chosun.com when:2d,69.8,68.5,,,카카오,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,69.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_content_moderation_obligation:general,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_content_moderation_obligation,self_strategic_reference,
13,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, 카카오톡 내 미니게임 플랫폼 '게임칩' 출시",카카오게임즈 카카오톡 내 미니게임 플랫폼 게임칩 출시,매일일보,매일일보,"Fri, 19 Jun 2026 06:20:17 GMT","카카오게임즈, 카카오톡 내 미니게임 플랫폼 '게임칩' 출시 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBncTBuVnp5ZTd6TjFxNzJfNFNCOTNDTjZEWWdVS3J2SGRGZlV4d2N3dndMN2FwOUl5aEpHMVF2SENfd0Iza0hmV1p5c3V1T3pnMEdVMjZKazZNOE9rRkJjR1drY00?oc=5,google_rss_카카오 when:2d,67.8,20.0,market_power_platform,market_power_platform,"카카오,카카오게임즈,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kakao:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,67.8,market_power_platform,self:general,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_regulation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:platform_regulation:kakao:platform_regulation,self_strategic_reference,
30,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,네이버·카카오 '가짜뉴스' 삭제 기준 나왔다…KISO 가이드라인 확정,네이버 카카오 가짜뉴스 삭제 기준 나왔다 kiso 가이드라인 확정,전자신문,전자신문,"Thu, 18 Jun 2026 23:56:43 GMT",네이버·카카오 '가짜뉴스' 삭제 기준 나왔다…KISO 가이드라인 확정 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5aa2JLYXk5bzktc01GYVVyekVqWklyQXg2U1VVUF9PemZTaktoNU5WWVBHbUF0ejRxa3BnVTVYTFJpdWtuVHFPLTltOC1tUQ?oc=5,google_rss_카카오 when:2d,65.8,97.0,"platform_obligation,policy_legislation",platform_obligation,"네이버,카카오",v43_self_not_actual_actor:OFF_TOPIC,Y,,,,self:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:kakao:platform_operator_obligation,decision,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,65.8,"policy_legislation,platform_obligation",self:platform_obligation,global_incident:platform_regulation:kakao:platform_operator_obligation:policy_change,global_incident:platform_regulation:kakao:platform_operator_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:kakao:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kakao:platform_operator_obligation,self_filler_reference,
69,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"영업익 66% 늘었지만 AI 적자 550억…카카오 노사, ‘성과의 몫’ 놓고 담판",영업익 66 늘었지만 ai 적자 550억 카카오 노사 성과의 몫 놓고 담판,마이데일리,마이데일리,"Fri, 19 Jun 2026 01:58:15 GMT","영업익 66% 늘었지만 AI 적자 550억…카카오 노사, ‘성과의 몫’ 놓고 담판 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTE96N3BQdXN3YWk1WExzcFpWYUs5N2d0NXpuRFZtNXhFUUNkVjlyY0Jnb0xuU3k1blpGTTlhYkw3MjJBZlZJRXN0ZWRzN21QWG02R0lwLTdveXkwS2x4b0l2RA?oc=5,google_rss_카카오 when:2d,65.8,69.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,direct_risk,event:카카오:ai_infrastructure_security+financial_performance,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,65.8,"financial_performance,ai_infrastructure_security",self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:영업익 66 늘었지만 ai 적자 550억 카카오 노사 성과의 몫 놓고 담판,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,self_filler_reference:영업익 66 늘었지만 ai 적자 550억 카카오 노사 성과의 몫 놓고 담판,self_filler_reference,
2,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, 카톡에 설치 없이 즐기는 게임 25종 출시",카카오게임즈 카톡에 설치 없이 즐기는 게임 25종 출시,연합뉴스,연합뉴스,"Fri, 19 Jun 2026 01:57:01 GMT","카카오게임즈, 카톡에 설치 없이 즐기는 게임 25종 출시 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFA0SmxqaGZ3Y2ViaXRwZmJaaWNmaVV0OFBzVlRscVNhRjcyZjgyQllfLVVJdmp5ZmVwc19uc1VJOXRJYjdMbDNSaUplZkd5dWpQcVdSOTR4TTB6blXSAWBBVV95cUxPR05WMHpQbFJ4N3ZJVzY0NXJLbXF5d210bWFEV3hkSURBYThfM2czOGNjOVl6TjhMRG5DcmdVXzVoc3Mwanh1ZDhNRkRndTh3aURTVkgtRDVIb09OYkw0R2U?oc=5,google_rss_카카오 when:2d,64.8,13.0,,,"카카오,카카오게임즈,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,64.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오게임즈 카톡에 설치 없이 즐기는 게임 25종 출시,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오게임즈 카톡에 설치 없이 즐기는 게임 25종 출시,self_strategic_reference,
245,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"[단독] 쏘카-카카오모빌리티, 공유 전기자전거 사업 합병 무산",쏘카 카카오모빌리티 공유 전기자전거 사업 합병 무산,네이트,네이트,"Thu, 18 Jun 2026 22:31:06 GMT","[단독] 쏘카-카카오모빌리티, 공유 전기자전거 사업 합병 무산 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE8xY192VDBSeGJEUkdxREh3R3FHV21fcWR4T01ISTNtV3pKVnFHTUwxWkdGSGd5OUtVRmxDQ2IyMVc1MUpPakJjNGZtbUxyZVNOT0k4?oc=5,google_rss_카카오톡 카카오모빌리티 when:2d,64.3,89.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오모빌리티",v43_self_not_actual_actor:OFF_TOPIC;brand_not_in_title,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,29.0,published_today+exclusive_breaking,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,64.3,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,domestic,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
118,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"“이용자가 뽑는 ‘AI 비서’”… 카카오, ‘AGENTIC PLAYER 10’ 공모전 개최",이용자가 뽑는 ai 비서 카카오 agentic player 10 공모전 개최,이코노미톡뉴스,이코노미톡뉴스,"Thu, 18 Jun 2026 02:00:00 GMT","“이용자가 뽑는 ‘AI 비서’”… 카카오, ‘AGENTIC PLAYER 10’ 공모전 개최 이코노미톡뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE9SeThLNmpVcHFPNWRUb3M4NW9jbE9KR05KV2lVSmVTajdqeFgxQ0pFa2FzYkV0RldVLTNrNno5Z083aFBHX0tzVnhSS3hQbzgzemNVOW53ZmNSTUtzVEhlMlVOdVJVM3ZuNHVHOA?oc=5,google_rss_카카오 AI when:2d,63.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,63.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:이용자가 뽑는 ai 비서 카카오 agentic player 10 공모전 개최,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:이용자가 뽑는 ai 비서 카카오 agentic player 10 공모전 개최,self_strategic_reference,
105,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,'성과급 논란' 카카오의 뒤늦은 성장통,성과급 논란 카카오의 뒤늦은 성장통,뉴스웨이,뉴스웨이,"Thu, 18 Jun 2026 00:26:04 GMT",'성과급 논란' 카카오의 뒤늦은 성장통 뉴스웨이,https://news.google.com/rss/articles/CBMiakFVX3lxTE1oMmI4MUVkU0hrc0IwS3d3WW9BRXNEX2cwV1JuWW01TVg5Q3Z1NkFnbnhjUUVfTGlBYUNxRlpERmhibUxHcDBUMlZUMEcxU00teTZCaEE0NmIxdlpkZjd2WkxsVW9TWGFQbkE?oc=5,google_rss_카카오 파업 when:2d,61.8,86.5,"labor_dispute,labor_negotiation",labor_pay_dispute,카카오,v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:bonus_compensation_dispute,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:bonus_compensation_dispute:general,global_incident:labor_ir:kakao:bonus_compensation_dispute,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:labor_ir:kakao:bonus_compensation_dispute,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:labor_ir:kakao:bonus_compensation_dispute,self_filler_reference,
